"job_count",title,"company_name",location,"source_url",schedule
1,"Marketing Xử Lý Tài Nguyên Video ( Animation)","CÔNG TY TRÁCH NHIỆM HỮU HẠN BG MEDIA","- Nghệ An: 178, Hà Huy Tập, Phường Vinh Phú (Thành phố Vinh cũ)","https://www.topcv.vn/viec-lam/marketing-xu-ly-tai-nguyen-video-animation/2123107.html","Thứ 2 - Thứ 6 (từ 07:45 đến 17:30)
Làm việc từ thứ 2 đến thứ 6 hàng tuần, Thứ 7 tuần làm tuần nghỉ, Chủ Nhật Nghỉ, Lễ Tết nghỉ theo quy định."
1,"Marketing Xử Lý Tài Nguyên Video ( Animation)","CÔNG TY TRÁCH NHIỆM HỮU HẠN BG MEDIA","- Nghệ An: Vincom, Phường Thành Vinh (Thành phố Vinh cũ)","https://www.topcv.vn/viec-lam/marketing-xu-ly-tai-nguyen-video-animation/2123107.html","Thứ 2 - Thứ 6 (từ 07:45 đến 17:30)
Làm việc từ thứ 2 đến thứ 6 hàng tuần, Thứ 7 tuần làm tuần nghỉ, Chủ Nhật Nghỉ, Lễ Tết nghỉ theo quy định."
1,"IOS Developer (Swift/SwiftUI) - Thanh Xuân Hà Nội - Lương 25 -30M","Công ty TNHH Volio Việt Nam","- Hà Nội: 104 Nguỵ Như Kon Tum, Phường Thanh Xuân (quận Thanh Xuân cũ)","https://www.topcv.vn/viec-lam/ios-developer-swift-swiftui-thanh-xuan-ha-noi-luong-25-30m/2131406.html","Thứ 2 - Thứ 6 (từ 08:30 đến 18:00)
Thời gian làm việc: 8h30 - 18h00 (từ thứ 2 - thứ 6 hàng tuần; nghỉ thứ 7, chủ nhật, nghỉ lễ tết theo quy định nhà nước). Nghỉ trưa từ 12h00 - 13h30."
1,"Giáo Viên Fulltime STEM Online Sư Phạm/IT/CNTT/Lập Trình/Điện Tử/Kỹ Thuật Dạy Lớp Online [Online/HN]]","CÔNG TY CỔ PHẦN CÔNG NGHỆ & SÁNG TẠO TRẺ TEKY HOLDINGS","- Hà Nội: (Tất cả phường)","https://www.topcv.vn/viec-lam/giao-vien-fulltime-stem-online-su-pham-it-cntt-lap-trinh-dien-tu-ky-thuat-day-lop-online-online-hn/1670478.html","Đăng kí ca linh hoạt từ thứ 2 đến Chủ nhật (Ca sáng: 8h00 - 12h00; Ca chiều: 13h00 - 17h00; Ca tối: 17h00 - 21h00)"
1,"Giáo Viên Fulltime STEM Online Sư Phạm/IT/CNTT/Lập Trình/Điện Tử/Kỹ Thuật Dạy Lớp Online [Online/HN]]","CÔNG TY CỔ PHẦN CÔNG NGHỆ & SÁNG TẠO TRẺ TEKY HOLDINGS","- Bắc Ninh: (Tất cả phường)","https://www.topcv.vn/viec-lam/giao-vien-fulltime-stem-online-su-pham-it-cntt-lap-trinh-dien-tu-ky-thuat-day-lop-online-online-hn/1670478.html","Đăng kí ca linh hoạt từ thứ 2 đến Chủ nhật (Ca sáng: 8h00 - 12h00; Ca chiều: 13h00 - 17h00; Ca tối: 17h00 - 21h00)"
1,"Giáo Viên Fulltime STEM Online Sư Phạm/IT/CNTT/Lập Trình/Điện Tử/Kỹ Thuật Dạy Lớp Online [Online/HN]]","CÔNG TY CỔ PHẦN CÔNG NGHỆ & SÁNG TẠO TRẺ TEKY HOLDINGS","- Hưng Yên: (Tất cả phường)","https://www.topcv.vn/viec-lam/giao-vien-fulltime-stem-online-su-pham-it-cntt-lap-trinh-dien-tu-ky-thuat-day-lop-online-online-hn/1670478.html","Đăng kí ca linh hoạt từ thứ 2 đến Chủ nhật (Ca sáng: 8h00 - 12h00; Ca chiều: 13h00 - 17h00; Ca tối: 17h00 - 21h00)"
1,"Giáo Viên Fulltime STEM Online Sư Phạm/IT/CNTT/Lập Trình/Điện Tử/Kỹ Thuật Dạy Lớp Online [Online/HN]]","CÔNG TY CỔ PHẦN CÔNG NGHỆ & SÁNG TẠO TRẺ TEKY HOLDINGS","- Quảng Ninh: (Tất cả phường)","https://www.topcv.vn/viec-lam/giao-vien-fulltime-stem-online-su-pham-it-cntt-lap-trinh-dien-tu-ky-thuat-day-lop-online-online-hn/1670478.html","Đăng kí ca linh hoạt từ thứ 2 đến Chủ nhật (Ca sáng: 8h00 - 12h00; Ca chiều: 13h00 - 17h00; Ca tối: 17h00 - 21h00)"
1,"Giáo Viên Fulltime STEM Online Sư Phạm/IT/CNTT/Lập Trình/Điện Tử/Kỹ Thuật Dạy Lớp Online [Online/HN]]","CÔNG TY CỔ PHẦN CÔNG NGHỆ & SÁNG TẠO TRẺ TEKY HOLDINGS","- Hải Phòng: (Tất cả phường)","https://www.topcv.vn/viec-lam/giao-vien-fulltime-stem-online-su-pham-it-cntt-lap-trinh-dien-tu-ky-thuat-day-lop-online-online-hn/1670478.html","Đăng kí ca linh hoạt từ thứ 2 đến Chủ nhật (Ca sáng: 8h00 - 12h00; Ca chiều: 13h00 - 17h00; Ca tối: 17h00 - 21h00)"
1,"Nhân Viên IT System Administration","Công ty TNHH Hyosung Financial System Vina","- Bắc Ninh: Công ty TNHH Hyosung Financial System Vina, Khu công nghiệp Yên Phong II-C, Xã Yên Phong (huyện Yên Phong cũ)","https://www.topcv.vn/viec-lam/nhan-vien-it-system-administration/2131396.html","Thứ 2 - Thứ 7 (từ 08:00 đến 17:00)
nghỉ 2 thứ 7 và 4 chủ nhật trong tháng (Có tăng ca)"
1,"Chuyên Viên Lập Trình Mobile (Từ 2 Năm Kinh Nghiệm, Thu Nhập 18-25 Triệu)","VUIHOC.vn","- Hà Nội: Số 69 Vũ Trọng Phụng, Phường Thanh Xuân (quận Thanh Xuân cũ)","https://www.topcv.vn/brand/vuihoc/tuyen-dung/chuyen-vien-lap-trinh-mobile-tu-2-nam-kinh-nghiem-thu-nhap-18-25-trieu-j2135542.html","[""Thứ 2 - Thứ 6 (từ 08:15 đến 17:30)\nNghỉ CN và 2 thứ 7 hàng tháng.""]"
1,"Thực Tập Sinh Thiết Kế Và Quay Dựng Video Có Lương","HỘ KINH DOANH KHO SỈ CÀ PHÊ NÔNG SẢN","- Hồ Chí Minh: đường Vĩnh Hội Q4, Phường Vĩnh Hội (Quận 4 cũ)","https://www.topcv.vn/viec-lam/thuc-tap-sinh-thiet-ke-va-quay-dung-video-co-luong/2150669.html","Thứ 2 - Chủ nhật (từ 08:00 đến 17:00)
Linh hoạt"
1,"Nhân Viên Kinh Doanh Phần Mềm","CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ NEWWAY","- Hà Nội: Tầng 3, tòa nhà Sevin Office, 609 Trương Định, Phường Hoàng Mai (quận Hoàng Mai cũ)","https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-phan-mem/665000.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:30)
Nghỉ thứ 7 và chủ nhật"
1,"Kỹ Sư Đảm Bảo Chất Lượng - Fresher/ Middle QA/ Tester - Tiếng Anh Tốt - Làm Việc Tại Đà Nẵng - Phúc Lợi Tốt, Thu Nhập Cạnh Tranh","Công Ty TNHH Avepoint Việt Nam","- Đà Nẵng: Hùng Vương, Phường Thanh Khê (quận Thanh Khê cũ)","https://www.topcv.vn/viec-lam/ky-su-dam-bao-chat-luong-fresher-middle-qa-tester-tieng-anh-tot-lam-viec-tai-da-nang-phuc-loi-tot-thu-nhap-canh-tranh/2082300.html","Thứ 2 - Thứ 6 (từ 09:00 đến 18:00)
Nghỉ T7, CN"
1,"Nhân Viên Kinh Doanh  (Thu Nhập 10-30 Triệu/Tháng ) - Data Có Sẵn","Công ty TNHH Phần mềm Nhân Hòa","- Hà Nội: 97-99 Láng Hạ, Phường Đống Đa (quận Đống Đa cũ)","https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-thu-nhap-10-30-trieu-thang-data-co-san/2126460.html","Hàng ngày: sáng 8h-12h00, chiều 13h30-17h30
Hàng tuần: từ thứ 2-thứ 7 (nghỉ 2 thứ 7+các ngày chủ nhật trong tháng)"
1,"Nhân Viên Thiết Kế (Design)","CÔNG TY CỔ PHẦN THĂNG LONG TM VIỆT NAM","- Hà Nội: 3B Thi Sách, Phường Hai Bà Trưng (quận Hai Bà Trưng cũ)","https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-design/2146523.html","Thứ 2 - Thứ 6 ()
Từ Thứ 2 – Thứ 6 (Nghỉ ngày T7, CN)"
1,"Nhân Viên Quản Lý Đào Tạo - Ngành Thiết Kế","CÔNG TY CỔ PHẦN HƯỚNG NGHIỆP Á ÂU","- Hồ Chí Minh: 183 Lê Quang Định, Phường Gia Định (quận Bình Thạnh cũ)","https://www.topcv.vn/viec-lam/nhan-vien-quan-ly-dao-tao-nganh-thiet-ke/2132784.html","Thứ 2 - Thứ 7 (từ 08:00 đến 17:00)
Làm việc giờ Hành chánh: 8h00 sáng đến 17h00 chiều, từ tháng 2 đến thứ 7. Nghỉ Chủ nhật
1 tháng được nghỉ 2 ngày bất kỳ (hoặc thứ 7 luân phiên) vẫn được tính lương"
1,"Middle Java Developer","Công ty Cổ phần Giải pháp Phần mềm Biplus Việt Nam","- Hà Nội: Tầng 3/ Tầng 6, số 85 Trần Thái Tông, Phường Cầu Giấy (quận Cầu Giấy cũ)","https://www.topcv.vn/viec-lam/middle-java-developer/2119766.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:30)
Nghỉ thứ 7 , Chủ nhật. Nghỉ trưa từ 12-13h30"
1,"Nhân Viên Thiết Kế Đồ Họa","CÔNG TY TNHH TRUYỀN THÔNG TVC360 VIỆT NAM","- Hà Nội: 95 Cầu Giấy, Phường Cầu Giấy (quận Cầu Giấy cũ)","https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-do-hoa/2131307.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:30)
nghỉ chiều thứ 7, ngày CN và ngày lễ theo quy định."
1,"Chương Trình Tài Năng Trẻ TopCV Mùa 2 - TopCV Next Gen 2026","Công ty Cổ phần TOPCV Việt Nam","- Hà Nội: 47 Nguyễn Tuân, Phường Thanh Xuân (quận Thanh Xuân cũ)","https://www.topcv.vn/brand/topcv/tuyen-dung/chuong-trinh-tai-nang-tre-topcv-mua-2-topcv-next-gen-2026-j2104855.html","[""Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)\nThời gian làm việc: T2-T6, nghỉ T7 & CN\nThời gian check-in linh hoạt 8-9h""]"
1,"Senior System Engineer (Kỹ Sư Hệ Thống) - Upto 35 Triệu, Tại HCM","Công ty Cổ phần Công nghệ Bằng Hữu","- Hồ Chí Minh: 112 Lý Chính Thắng, Phường Xuân Hoà, Phường Xuân Hòa (Quận 3 cũ)","https://www.topcv.vn/viec-lam/senior-system-engineer-ky-su-he-thong-upto-35-trieu-tai-hcm/2087812.html","Thứ 2 - Thứ 6 (từ 08:30 đến 17:30)
T2 - T6 (8h30 - 17h30) , T7 CN nghỉ"
1,"Senior System Engineer (Kỹ Sư Hệ Thống) - Upto 35 Triệu, Tại HCM","Công ty Cổ phần Công nghệ Bằng Hữu","- Hà Nội: IPH Xuân Thuỷ, Cầu Giấy, Phường Cầu Giấy (quận Cầu Giấy cũ)","https://www.topcv.vn/viec-lam/senior-system-engineer-ky-su-he-thong-upto-35-trieu-tai-hcm/2087812.html","Thứ 2 - Thứ 6 (từ 08:30 đến 17:30)
T2 - T6 (8h30 - 17h30) , T7 CN nghỉ"
1,"Nhân Viên Graphic Design (Nghỉ Thứ 7, CN)","CÔNG TY TNHH ADSAGENCY VIỆT NAM","- Hồ Chí Minh: 217/4 Nơ Trang Long (Phường 12, Bình Thạnh cũ), Phường Bình Thạnh (quận Bình Thạnh cũ)","https://www.topcv.vn/viec-lam/nhan-vien-graphic-design-nghi-thu-7-cn/2144807.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:30)
Nghỉ cố định Thứ 7& CN"
1,"Kỹ Sư Phát Triển Phần Mềm Java - Java Backend Developer","Công ty Cổ phần The First One","- Hà Nội: Tòa nhà Suced, số 108 Nguyễn Hoàng, Phường Từ Liêm (quận Nam Từ Liêm cũ)","https://www.topcv.vn/viec-lam/ky-su-phat-trien-phan-mem-java-java-backend-developer/2150029.html","Thứ 2 - Thứ 6 (từ 08:30 đến 17:30)
Giờ làm việc linh hoạt
Nghỉ Thứ Bảy, Chủ Nhật"
1,"Mid-Level Python Developer (2 – 3 Years) Tại HCM/ Lập Trình Viên Python (Thu Nhập Hấp Dẫn)","CÔNG TY TNHH THƯƠNG MẠI CÔNG NGHỆ THÁI BÌNH","- Hồ Chí Minh: số 6 Thăng Long, Phường 4, Phường Bình Tân (quận Bình Tân cũ)","https://www.topcv.vn/viec-lam/mid-level-python-developer-2-3-years-tai-hcm-lap-trinh-vien-python-thu-nhap-hap-dan/2152755.html","Thời gian làm việc: 5 ngày/tuần (nghỉ T7, CN)"
1,"Chuyên Viên Kiểm Thử Phần Mềm - Manual Tester","Công ty Cổ phần The First One","- Hà Nội: Tòa nhà Suced, số 108 Nguyễn Hoàng, Phường Từ Liêm (quận Nam Từ Liêm cũ)","https://www.topcv.vn/viec-lam/chuyen-vien-kiem-thu-phan-mem-manual-tester/2150079.html","Thứ 2 - Thứ 6 (từ 08:30 đến 17:30)
Giờ làm việc linh hoạt
Nghỉ Thứ Bảy, Chủ Nhật"
1,"[CÓ DATA] Nhân Viên Kinh Doanh Công Nghệ","CÔNG TY TNHH CÔNG NGHỆ ONE DYVI","- Hà Nội: LK17, Ngõ 2 Nguyễn Văn Lộc, Mộ Lao, Phường Hà Đông (quận Hà Đông cũ)","https://www.topcv.vn/viec-lam/co-data-nhan-vien-kinh-doanh-cong-nghe/1653636.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:30)
8h00 -17h30 thứ 2 đến thứ 6 và 2 ngày T7 trong tháng (Nghỉ 2 ngày T7/ tháng- chủ nhật)"
1,"Data Platform Lead, Legal Data Engineer, Data Engineer - Building Vietnam Legal AI Platform","Công ty TNHH THƯ VIỆN PHÁP LUẬT","- Hồ Chí Minh: THƯ VIỆN PHÁP LUẬT: Số 63, Đường 10, Khu Sala (Thành phố Thủ Đức cũ), Phường An Khánh (Thành phố Thủ Đức cũ)","https://www.topcv.vn/viec-lam/data-platform-lead-legal-data-engineer-data-engineer-building-vietnam-legal-ai-platform/2148355.html","Thời gian: Thứ 2 – Thứ 7
Sáng 7h45 – 11h55 | Chiều 13h40 – 17h30
(Nghỉ Chủ nhật & Lễ theo quy định)"
1,"Data Platform Lead, Legal Data Engineer, Data Engineer - Building Vietnam Legal AI Platform","Công ty TNHH THƯ VIỆN PHÁP LUẬT","- Hồ Chí Minh: HCM: Số 17 Nguyễn Gia Thiều (Quận 3 cũ), Phường Xuân Hòa (Quận 3 cũ)","https://www.topcv.vn/viec-lam/data-platform-lead-legal-data-engineer-data-engineer-building-vietnam-legal-ai-platform/2148355.html","Thời gian: Thứ 2 – Thứ 7
Sáng 7h45 – 11h55 | Chiều 13h40 – 17h30
(Nghỉ Chủ nhật & Lễ theo quy định)"
1,"Chuyên Viên Thiết Kế (Graphic Design)","Công ty TNHH UNICORE BRANDING & CONSULTING","- Hà Nội: Lê Ngọc Hân, Phường Hai Bà Trưng (quận Hai Bà Trưng cũ)","https://www.topcv.vn/viec-lam/chuyen-vien-thiet-ke-graphic-design/2130072.html","Thứ 2 - Thứ 6 (từ 09:00 đến 18:00)
Thứ 2 – Thứ 6 (Nghỉ Thứ 7 & Chủ Nhật)"
1,"Media Designer (Thiết Kế Đa Phương Tiện)","CÔNG TY TNHH DIGITAL GLOBAL","- Hà Nội: Tầng 2 – Tòa Hòa Bình Green City, 505 Minh Khai, Hai Bà Trưng, Phường Hai Bà Trưng (quận Hai Bà Trưng cũ)","https://www.topcv.vn/viec-lam/media-designer-thiet-ke-da-phuong-tien/2031803.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:30)
Thời gian làm việc: Thứ 2 - Thứ 6
Nghỉ Thứ Bảy & Chủ Nhật"
1,"Nhân Viên Kỹ Thuật Điều Phối Bảo Hành Topcare","CÔNG TY CỔ PHẦN THẾ GIỚI DI ĐỘNG","- Cần Thơ: 174 Lý Tự Trọng, Phường Ninh Kiều (quận Ninh Kiều cũ)","https://www.topcv.vn/viec-lam/nhan-vien-ky-thuat-dieu-phoi-bao-hanh-topcare/1807756.html","Thứ 2 - Thứ 7 (từ 08:00 đến 17:00)
+ Thứ hai – Thứ bảy: (08:00 – 17:00)
+ Nghỉ chủ nhật"
1,"Nhân Viên Kỹ Thuật Điều Phối Bảo Hành Topcare","CÔNG TY CỔ PHẦN THẾ GIỚI DI ĐỘNG","- Hồ Chí Minh: 759 – 761 Cách Mạng Tháng 8, Phường Tân Hòa (quận Tân Bình cũ)","https://www.topcv.vn/viec-lam/nhan-vien-ky-thuat-dieu-phoi-bao-hanh-topcare/1807756.html","Thứ 2 - Thứ 7 (từ 08:00 đến 17:00)
+ Thứ hai – Thứ bảy: (08:00 – 17:00)
+ Nghỉ chủ nhật"
1,"Nhân Viên Thiết Kế Đồ Họa","CÔNG TY TNHH ĐẦU TƯ FANI","- Hà Nội: 234 Phạm Văn Đồng, Phú Diễn, Phường Phú Diễn (quận Bắc Từ Liêm, quận Cầu Giấy cũ)","https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-do-hoa/2138010.html","Thứ 2 - Thứ 7 (từ 08:00 đến 17:30)
Nghỉ trưa từ 12h00 - 13h30, Nghỉ cố định Chủ Nhật"
1,"Thực Tập Sinh Thiết Kế –Cơ Hội Designer Chính Thức","CÔNG TY TNHH SX TM HOÀNG TÂM","- Hồ Chí Minh: 26 Hoàng Kế Viêm, Phường Bảy Hiền (quận Tân Bình cũ)","https://www.topcv.vn/viec-lam/thuc-tap-sinh-thiet-ke-co-hoi-designer-chinh-thuc/1927461.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)
Thứ 7 (từ 08:00 đến 12:00)
Từ thứ 2 đến trưa thứ 7 - chiều thứ 7, chủ nhật nghỉ
Làm việc lúc 08h00 - 17h00, nghỉ trưa 12h - 13h,"
1,"AI Engineer Manager","Hộ kinh doanh Phan Thị Quỳnh - 1999","- Hà Nội: Tầng 4, Tòa nhà Công ty 29, Ngõ 73 Nguyễn Trãi, Phường Thanh Xuân (quận Thanh Xuân cũ)","https://www.topcv.vn/viec-lam/ai-engineer-manager/2139611.html","Thứ 2 - Thứ 7 (từ 08:00 đến 17:30)
Thứ 2 – Thứ 6: 08:00 – 17:30 (Nghỉ trưa: 12:00 – 13:30).
Thứ 7: Làm việc cách tuần ( làm 02 ngày Thứ 7/tháng).
Chế độ nghỉ ngơi: Nghỉ các thứ 7 còn lại và các ngày Chủ nhật, nghỉ Lễ, Tết theo quy định của Pháp luật."
1,"Nhân Viên Tư Vấn","App Sben - Công ty TNHH GOHIHEI","- Hồ Chí Minh: Tầng 4, toà nhà N.G.E 292 Ung Văn Khiêm, Phường Thạnh Mỹ Tây (quận Bình Thạnh cũ)","https://www.topcv.vn/viec-lam/nhan-vien-tu-van/2151800.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)
- Làm việc thứ 2 đến thứ 7, nghỉ Chủ Nhật, hoặc thứ 2 đến CN nghỉ thứ 7
- Làm theo ca 1 tuần có 2-3 ngày làm việc từ 13h00 - 21h30 (nghỉ 30 phút)
Ca 1: 7h00 - 16h00 (nghỉ 1 tiếng)
Ca 2: 9h00 - 18h00 (nghỉ 1 tiếng)"
1,"Chuyên Viên Kiểm Thử Phần Mềm (Thu Nhập 15 -22 Triệu/Tháng, Yêu Cầu Từ 2 Năm Kinh Nghiệm)","VUIHOC.vn","- Hà Nội: 69 Vũ Trọng Phụng, Phường Thanh Xuân (quận Thanh Xuân cũ)","https://www.topcv.vn/brand/vuihoc/tuyen-dung/chuyen-vien-kiem-thu-phan-mem-thu-nhap-15-22-trieu-thang-yeu-cau-tu-2-nam-kinh-nghiem-j1922895.html","[""Thứ 2 - Thứ 6 (từ 08:15 đến 17:30)\nNghỉ 2 ngày thứ 7 & tất cả Chủ Nhật""]"
1,"AI Team Leader","Công ty Cổ phần TOPCV Việt Nam","- Hà Nội: 47 Nguyễn Tuân, Phường Thanh Xuân (quận Thanh Xuân cũ)","https://www.topcv.vn/brand/topcv/tuyen-dung/ai-team-leader-j2115683.html","[""Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)\nThời gian làm việc: T2-T6, nghỉ T7 & CN\nThời gian check-in linh hoạt 8-9h""]"
1,"Data Analyst Teamleader (Collection Analytics) - Thu Nhập 50 Triệu Tại Hồ Chí Minh","GALAXY DEBT TRADING COMPANY LIMITED","- Hồ Chí Minh: 20 Cộng Hòa, Phường Bảy Hiền (quận Tân Bình cũ)","https://www.topcv.vn/brand/galaxydebt/tuyen-dung/data-analyst-teamleader-collection-analytics-thu-nhap-50-trieu-tai-ho-chi-minh-j1968188.html","[""Thứ 2 - Thứ 6 (từ 09:00 đến 18:00)\nThời gian làm việc: 9h00 - 18h00 (Nghỉ cố định Thứ 7, Chủ Nhật)""]"
1,"Chuyên Viên Thiết Kế Graphic Design Ngành Thẩm Mỹ","CÔNG TY TNHH HOÀNG HƯNG BEAUTY","- Hồ Chí Minh: 246A Đinh Tiên Hoàng, Phường Tân Định (Quận 1 cũ)","https://www.topcv.vn/viec-lam/chuyen-vien-thiet-ke-graphic-design-nganh-tham-my/2135281.html","Thứ 2 - Chủ nhật (từ 08:00 đến 17:00)
OFF 1 ngày bất kỳ trong  tuần"
